url,mobile_url,date,title,dt,week,source
https://www.inquisitr.com/6014314/isopropyl-alcohol-drink-inject/,https://www.inquisitr.com/6014314/isopropyl-alcohol-drink-inject/amp/,2020-04-24,Doctors Take To Social Media To Warn People Not To Drink Or Inject Isopropyl Alcohol After COVID - 19 Presser,2020-04-24T00:00:00Z,2020-04-20,www.inquisitr.com
https://news.yahoo.com/trump-floats-treating-coronavirus-patients-with-light-and-disinfectants-000002468.html,https://news.yahoo.com/amphtml/trump-floats-treating-coronavirus-patients-with-light-and-disinfectants-000002468.html,2020-04-24,Trump floats treating coronavirus patients with light and disinfectants,2020-04-24T01:15:00Z,2020-04-20,news.yahoo.com
https://www.tmz.com/2020/04/23/president-trump-coronavirus-sunlight-bleach-treatment-covid-19-patients/,https://amp.tmz.com/2020/04/23/president-trump-coronavirus-sunlight-bleach-treatment-covid-19-patients/,2020-04-24,President Trump Suggests UV Rays and Bleach as Possible COVID - 19 Treatment,2020-04-24T01:30:00Z,2020-04-20,www.tmz.com
https://www.nbcnews.com/politics/donald-trump/it-s-irresponsible-it-s-dangerous-experts-rip-trump-s-n1191246?cid=public-rss_20200424,https://www.nbcnews.com/news/amp/ncna1191246,2020-04-24,It irresponsible and it dangerou : Experts rip Trump idea of injecting disinfectant to treat COVID - 19,2020-04-24T01:45:00Z,2020-04-20,www.nbcnews.com
https://www.huffpost.com/entry/cristina-cuomo-clorox-coronavirus_l_5ea1e30ec5b60f4ac13f4914,https://www.huffpost.com/entry/cristina-cuomo-clorox-coronavirus_l_5ea1e30ec5b60f4ac13f4914/amp,2020-04-24,Please Do Not Bathe In Clorox Like Cristina Cuomo Has Been Doing,2020-04-24T02:00:00Z,2020-04-20,www.huffpost.com
https://www.nbcphiladelphia.com/news/coronavirus/dangerous-trump-idea-injecting-disinfectant-coronavirus/2374021/,https://www.nbcphiladelphia.com/news/coronavirus/dangerous-trump-idea-injecting-disinfectant-coronavirus/2374021/?amp,2020-04-24,Dangerou : Experts Rip Trump Idea of Injecting Disinfectant to Treat Coronavirus – NBC10 Philadelphia,2020-04-24T02:15:00Z,2020-04-20,www.nbcphiladelphia.com
https://www.cnbc.com/2020/04/24/experts-rip-trumps-idea-of-injecting-disinfectant-to-treat-coronavirus.html,https://www.cnbc.com/amp/2020/04/24/experts-rip-trumps-idea-of-injecting-disinfectant-to-treat-coronavirus.html,2020-04-24,Experts rip Trump idea of injecting disinfectant to treat Covid - 19,2020-04-24T02:30:00Z,2020-04-20,www.cnbc.com
https://www.nbcchicago.com/news/coronavirus/dangerous-trump-idea-injecting-disinfectant-coronavirus/2261072/,https://www.nbcchicago.com/news/coronavirus/dangerous-trump-idea-injecting-disinfectant-coronavirus/2261072/?amp,2020-04-24,Dangerou : Experts Rip Trump Idea of Injecting Disinfectant to Treat Coronavirus – NBC Chicago,2020-04-24T02:45:00Z,2020-04-20,www.nbcchicago.com
https://www.nbcwashington.com/news/coronavirus/dangerous-trump-idea-injecting-disinfectant-coronavirus/2283458/,https://www.nbcwashington.com/news/coronavirus/dangerous-trump-idea-injecting-disinfectant-coronavirus/2283458/?amp,2020-04-24,Dangerou : Experts Rip Trump Idea of Injecting Disinfectant to Treat Coronavirus – NBC4 Washington,2020-04-24T03:00:00Z,2020-04-20,www.nbcwashington.com
https://www.khaleejtimes.com/coronavirus-pandemic/coronavirus-donald-trump-asks-whether-light-disinfectants-can-be-injected-into-a-person-to-fight-covid-19,https://m.khaleejtimes.com,2020-04-24,"Coronavirus : Donald Trump asks whether light , disinfectants can be injected into a person to fight Covid - 19",2020-04-24T03:15:00Z,2020-04-20,www.khaleejtimes.com
https://www.express.co.uk/news/world/1273221/POTUS-donald-trump-usa-coronavirus-advice-disinfectant-doctors-warning-bill-bryan,https://www.express.co.uk/news/world/1273221/POTUS-donald-trump-usa-coronavirus-advice-disinfectant-doctors-warning-bill-bryan/amp,2020-04-24,Coronavirus news : Trump issues deadly coronavirus advice against doctors warning | World | News,2020-04-24T03:30:00Z,2020-04-20,www.express.co.uk
https://www.vanityfair.com/news/2020/04/trump-actually-suggests-injecting-disinfectants-could-cure-coronavirus,https://www.vanityfair.com/news/2020/04/trump-actually-suggests-injecting-disinfectants-could-cure-coronavirus/amp,2020-04-24,"Yes , Trump Actually Suggested Injecting Disinfectants Into Your Veins Could Cure Coronavirus",2020-04-24T03:30:00Z,2020-04-20,www.vanityfair.com
https://www.nbcdfw.com/news/coronavirus/dangerous-trump-idea-injecting-disinfectant-coronavirus/2357189/,https://www.nbcdfw.com/news/coronavirus/dangerous-trump-idea-injecting-disinfectant-coronavirus/2357189/?amp,2020-04-24,Dangerou : Experts Rip Trump Idea of Injecting Disinfectant to Treat Coronavirus – NBC 5 Dallas - Fort Worth,2020-04-24T03:45:00Z,2020-04-20,www.nbcdfw.com
https://theweek.com/speedreads/910646/scientist-removed-director-federal-agency-working-coronavirus-vaccine-file-whistleblower-complaint,https://theweek.com/speedreads-amp/910646/scientist-removed-director-federal-agency-working-coronavirus-vaccine-file-whistleblower-complaint,2020-04-24,Scientist removed as director of federal agency working on coronavirus vaccine to file whistleblower complaint,2020-04-24T03:45:00Z,2020-04-20,theweek.com
https://www.nbcmiami.com/news/coronavirus/dangerous-trump-idea-injecting-disinfectant-coronavirus/2224220/,https://www.nbcmiami.com/news/coronavirus/dangerous-trump-idea-injecting-disinfectant-coronavirus/2224220/?amp,2020-04-24,Dangerou : Experts Rip Trump Idea of Injecting Disinfectant to Treat Coronavirus – NBC 6 South Florida,2020-04-24T04:00:00Z,2020-04-20,www.nbcmiami.com
https://www.bbc.com/news/world-us-canada-52407177,https://www.bbc.co.uk/news/amp/world-us-canada-52407177,2020-04-24,Coronavirus : Trump suggests injecting disinfectant as treatment,2020-04-24T04:30:00Z,2020-04-20,www.bbc.com
https://www.nbclosangeles.com/news/coronavirus/dangerous-trump-idea-injecting-disinfectant-coronavirus/2351284/,https://www.nbclosangeles.com/news/coronavirus/dangerous-trump-idea-injecting-disinfectant-coronavirus/2351284/?amp,2020-04-24,Dangerou : Experts Rip Trump Idea of Injecting Disinfectant to Treat Coronavirus – NBC Los Angeles,2020-04-24T04:30:00Z,2020-04-20,www.nbclosangeles.com
https://www.bbc.co.uk/news/world-us-canada-52407177,https://www.bbc.co.uk/news/amp/world-us-canada-52407177,2020-04-24,Coronavirus : Trump suggests injecting disinfectant as treatment,2020-04-24T04:45:00Z,2020-04-20,www.bbc.co.uk
https://www.washingtonpost.com/world/2020/04/24/coronavirus-latest-news/,https://www.washingtonpost.com/world/2020/04/24/coronavirus-latest-news/?outputType=amp,2020-04-24,Coronavirus live updates : Trump comments prompt doctors to warn against consuming bleach ; House approves aid,2020-04-24T05:00:00Z,2020-04-20,www.washingtonpost.com
https://www.khaama.com/doctors-react-as-trump-suggests-injection-of-disinfectant-to-cure-coronavirus-patients-04717/,NA,2020-04-24,Doctors react as Trump suggests injection of disinfectant to cure coronavirus patients,2020-04-24T05:30:00Z,2020-04-20,www.khaama.com
https://www.cnet.com/news/trump-suggests-injecting-disinfectant-to-kill-coronavirus-heres-why-hes-wrong/,https://www.cnet.com/google-amp/news/trump-suggests-injecting-disinfectant-to-kill-coronavirus-heres-why-hes-wrong/,2020-04-24,Trump suggests injecting disinfectant to kill coronavirus . Here why he wrong,2020-04-24T06:15:00Z,2020-04-20,www.cnet.com
https://www.cnn.com/2020/04/24/health/sunlight-bleach-coronavirus-fact-check/,https://amp.cnn.com/cnn/2020/04/24/health/sunlight-bleach-coronavirus-fact-check/index.html,2020-04-24,"Sunlight and bleach might kill the coronavirus on a park bench , but they can be harmful to the body",2020-04-24T06:30:00Z,2020-04-20,www.cnn.com
https://www.freepressjournal.in/world/donald-trumps-suggestion-to-inject-disinfectants-to-kill-the-coronavirus-leaves-medical-world-stunned,https://m.freepressjournal.in/article/world/donald-trumps-suggestion-to-inject-disinfectants-to-kill-the-coronavirus-leaves-medical-world-stunned/87fb96c2-632e-415a-b1e1-77360ebe3f38,2020-04-24,Donald Trump suggestion to  inject disinfectant to kill the coronavirus leaves medical world stunned,2020-04-24T06:30:00Z,2020-04-20,www.freepressjournal.in
https://www.graphic.com.gh/international/international-news/coronavirus-trump-suggests-injecting-disinfectant-as-treatment.html,NA,2020-04-24,Coronavirus : Trump suggests injecting disinfectant as treatment,2020-04-24T06:30:00Z,2020-04-20,www.graphic.com.gh
https://www.lavoixdunord.fr/744930/article/2020-04-24/coronavirus-donald-trump-suggere-des-injections-de-desinfectant-ou-des-uv-comme,https://www.lavoixdunord.fr/744930/article/2020-04-24/coronavirus-donald-trump-suggere-des-injections-de-desinfectant-ou-des-uv-comme?amp,2020-04-24,Coronavirus : Donald Trump suggère des injections de désinfectant ou des UV comme traitement,2020-04-24T07:15:00Z,2020-04-20,www.lavoixdunord.fr
https://www.ibtimes.com/coronavirus-treatment-doctors-assail-trumps-claim-injecting-disinfectant-may-cure-2964136,https://www.ibtimes.com/coronavirus-treatment-doctors-assail-trumps-claim-injecting-disinfectant-may-cure-2964136?amp=1,2020-04-24,Coronavirus Treatment : Doctors Assail Trump Claim Injecting Disinfectant May Cure COVID - 19,2020-04-24T07:15:00Z,2020-04-20,www.ibtimes.com
https://indianexpress.com/article/trending/trending-globally/trump-says-absorbing-sunlight-injecting-disinfectants-might-tame-coronavirus-leaves-netizens-fuming-6377026/,https://indianexpress.com/article/trending/trending-globally/trump-says-absorbing-sunlight-injecting-disinfectants-might-tame-coronavirus-leaves-netizens-fuming-6377026/lite/,2020-04-24,Netizens fume after Donald Trump asks if sunlight could be used to treat Covid - 19,2020-04-24T07:30:00Z,2020-04-20,indianexpress.com
https://mashable.com/article/inject-bleach-donald-trump-coronavirus-drink-disinfectant-ultraviolet-light/,NA,2020-04-24,"Do not inject yourself with bleach to cure coronavirus , holy crap",2020-04-24T07:45:00Z,2020-04-20,mashable.com
https://www.gwinnettdailypost.com/features/health/sunlight-and-bleach-might-kill-the-coronavirus-on-a-park-bench-but-they-can-be/article_bac03ceb-d17c-52ee-a619-69a1153117c4.html,NA,2020-04-24,"Sunlight and bleach might kill the coronavirus on a park bench , but they can be harmful to the body",2020-04-24T07:45:00Z,2020-04-20,www.gwinnettdailypost.com
https://www.joe.ie/fitness-health/donald-trump-wrongly-suggests-injecting-bleach-cure-coronavirus-696827,https://www.joe.ie/amp/fitness-health/donald-trump-wrongly-suggests-injecting-bleach-cure-coronavirus-696827,2020-04-24,Donald Trump ( wrongly ) suggests injecting bleach to cure coronavirus | JOE is the voice of Irish people at home and abroad,2020-04-24T08:15:00Z,2020-04-20,www.joe.ie
https://www.kxly.com/i/sunlight-and-bleach-might-kill-the-coronavirus-on-a-park-bench-but-they-can-be-harmful-to-the-body/,NA,2020-04-24,"Sunlight and bleach might kill the coronavirus on a park bench , but they can be harmful to the body",2020-04-24T08:15:00Z,2020-04-20,www.kxly.com
https://www.newshub.co.nz/home/new-zealand/2020/04/dr-siouxsie-wiles-urges-kiwis-not-to-inject-disinfectant-to-kill-covid-19-after-trump-remark.html,https://www.newshub.co.nz/home/new-zealand/2020/04/dr-siouxsie-wiles-urges-kiwis-not-to-inject-disinfectant-to-kill-covid-19-after-trump-remark.amp.html,2020-04-24,Coronavirus : Siouxsie Wiles urges Kiwis not to inject disinfectant after Donald Trump suggestion,2020-04-24T09:00:00Z,2020-04-20,www.newshub.co.nz
https://auburnpub.com/lifestyles/health-med-fit/sunlight-and-bleach-might-kill-the-coronavirus-on-a-park-bench-but-they-can-be/article_1055af93-9c58-5d52-b264-99ca0dae6350.html,NA,2020-04-24,"Sunlight and bleach might kill the coronavirus on a park bench , but they can be harmful to the body",2020-04-24T09:15:00Z,2020-04-20,auburnpub.com
https://ktvz.com/health/2020/04/24/sunlight-and-bleach-might-kill-the-coronavirus-on-a-park-bench-but-they-can-be-harmful-to-the-body/,https://ktvz.com/amp/sunlight-and-bleach-might-kill-the-coronavirus-on-a-park-bench-but-they-can-be-harmful-to-the-body,2020-04-24,"Sunlight and bleach might kill the coronavirus on a park bench , but they can be harmful to the body",2020-04-24T09:15:00Z,2020-04-20,ktvz.com
https://globegazette.com/lifestyles/health-med-fit/sunlight-and-bleach-might-kill-the-coronavirus-on-a-park-bench-but-they-can-be/article_2b3a03ef-e7d4-57d0-b0b6-7616fa87a071.html,NA,2020-04-24,"Sunlight and bleach might kill the coronavirus on a park bench , but they can be harmful to the body",2020-04-24T09:30:00Z,2020-04-20,globegazette.com
https://localnews8.com/health/2020/04/24/sunlight-and-bleach-might-kill-the-coronavirus-on-a-park-bench-but-they-can-be-harmful-to-the-body/,https://localnews8.com/amp/sunlight-and-bleach-might-kill-the-coronavirus-on-a-park-bench-but-they-can-be-harmful-to-the-body,2020-04-24,"Sunlight and bleach might kill the coronavirus on a park bench , but they can be harmful to the body",2020-04-24T09:30:00Z,2020-04-20,localnews8.com
https://kvia.com/health/2020/04/24/sunlight-and-bleach-might-kill-the-coronavirus-on-a-park-bench-but-they-can-be-harmful-to-the-body/,https://kvia.com/amp/sunlight-and-bleach-might-kill-the-coronavirus-on-a-park-bench-but-they-can-be-harmful-to-the-body,2020-04-24,"Sunlight and bleach might kill the coronavirus on a park bench , but they can be harmful to the body",2020-04-24T09:45:00Z,2020-04-20,kvia.com
https://www.dailymail.co.uk/news/article-8252993/Experts-slam-Trump-suggesting-injecting-bleach-cure-Covid-19.html,https://www.dailymail.co.uk/news/article-8252993/amp/Experts-slam-Trump-suggesting-injecting-bleach-cure-Covid-19.html,2020-04-24,Experts slam Trump for suggesting injecting bleach to cure Covid - 19,2020-04-24T10:00:00Z,2020-04-20,www.dailymail.co.uk
https://www.err.ee/1081891/trump-pakkus-koroonaviiruse-ravina-valja-desovahendi-sustimise,NA,2020-04-24,Trump pakkus koroonaviiruse ravina välja desovahendi süstimise,2020-04-24T10:30:00Z,2020-04-20,www.err.ee
https://www.msn.com/en-us/health/medical/sunlight-and-bleach-might-kill-the-coronavirus-on-a-park-bench-but-they-can-be-harmful-to-the-body/ar-BB137Mgg,NA,2020-04-24,"Sunlight and bleach might kill the coronavirus on a park bench , but they can be harmful to the body",2020-04-24T11:15:00Z,2020-04-20,www.msn.com
https://kesq.com/health/2020/04/24/sunlight-and-bleach-might-kill-the-coronavirus-on-a-park-bench-but-they-can-be-harmful-to-the-body/,https://kesq.com/amp/sunlight-and-bleach-might-kill-the-coronavirus-on-a-park-bench-but-they-can-be-harmful-to-the-body,2020-04-24,"Sunlight and bleach might kill the coronavirus on a park bench , but they can be harmful to the body",2020-04-24T11:15:00Z,2020-04-20,kesq.com
https://www.rawstory.com/2020/04/please-dont-experts-and-doctors-forced-to-speak-out-after-trump-ponders-whether-injecting-disinfectants-could-treat-covid-19/,https://www.rawstory.com/2020/04/please-dont-experts-and-doctors-forced-to-speak-out-after-trump-ponders-whether-injecting-disinfectants-could-treat-covid-19/amp/,2020-04-24,Please dont : Experts and doctors forced to speak out after Trump ponders whether injecting disinfectants could treat Covid - 19 – Raw Story,2020-04-24T11:30:00Z,2020-04-20,www.rawstory.com
https://www.alternet.org/2020/04/dont-do-it-experts-speak-out-after-trump-ponders-whether-injecting-disinfectants-could-treat-covid-19/,https://www.alternet.org/2020/04/dont-do-it-experts-speak-out-after-trump-ponders-whether-injecting-disinfectants-could-treat-covid-19/amp/,2020-04-24,Dont do it : Experts speak out after Trump ponders whether injecting disinfectants could treat Covid - 19,2020-04-24T11:30:00Z,2020-04-20,www.alternet.org
https://www.standard.co.uk/news/world/trump-blasted-by-medical-experts-over-call-for-study-of-disinfectant-injections-to-treat-virus-a4423086.html,https://www.standard.co.uk/news/world/trump-blasted-by-medical-experts-over-call-for-study-of-disinfectant-injections-to-treat-virus-a4423086.html?amp,2020-04-24,Trump blasted by medical experts over call for study of disinfectant injections to treat virus,2020-04-24T11:45:00Z,2020-04-20,www.standard.co.uk
https://www.wishtv.com/news/medical/sunlight-and-bleach-might-kill-the-coronavirus-on-a-park-bench-but-they-can-be-harmful-to-the-body/,https://www.wishtv.com/news/medical/sunlight-and-bleach-might-kill-the-coronavirus-on-a-park-bench-but-they-can-be-harmful-to-the-body/amp/,2020-04-24,"Sunlight and bleach might kill the coronavirus on a park bench , but they can be harmful to the body",2020-04-24T12:00:00Z,2020-04-20,www.wishtv.com
https://www.businessinsider.in/politics/world/news/bleach-manufacturers-have-warned-people-not-to-inject-themselves-with-disinfectant-after-trump-wrongly-suggested-it-may-cure-the-coronavirus/articleshow/75351467.cms,https://www.businessinsider.in/politics/world/news/bleach-manufacturers-have-warned-people-not-to-inject-themselves-with-disinfectant-after-trump-wrongly-suggested-it-may-cure-the-coronavirus/amp_articleshow/75351467.cms,2020-04-24,Bleach manufacturers have warned people not to inject themselves with disinfectant after Trump wrongly suggested it may cure the coronavirus,2020-04-24T12:15:00Z,2020-04-20,www.businessinsider.in
https://www.businessinsider.com/mms-fans-celebrate-trump-claim-disinfectant-might-cure-coronavirus-2020-4,https://www.businessinsider.com/mms-fans-celebrate-trump-claim-disinfectant-might-cure-coronavirus-2020-4?amp,2020-04-24,MM fans celebrate Trump claim that disinfectant might cure COVID - 19,2020-04-24T12:30:00Z,2020-04-20,www.businessinsider.com
https://www.dw.com/en/uv-light-and-disinfectant-how-not-to-protect-yourself-from-the-coronavirus/a-52292838,https://amp.dw.com/en/uv-light-and-disinfectant-how-not-to-protect-yourself-from-the-coronavirus/a-52292838,2020-04-24,UV light and disinfectant ? How not to protect yourself from the coronavirus | Science| In - depth reporting on science and technology | DW,2020-04-24T12:30:00Z,2020-04-20,www.dw.com
https://in.reuters.com/article/us-health-coronavirus-trump-disinfectant/trumps-disinfectant-idea-shocking-and-dangerous-doctors-say-idINKCN2261N7,https://in.mobile.reuters.com/article/amp/idINKCN2261N7,2020-04-24,"Trump disinfectant idea shocking and dangerous , doctors say",2020-04-24T12:45:00Z,2020-04-20,in.reuters.com
https://uk.reuters.com/article/uk-health-coronavirus-trump-disinfectant/trumps-disinfectant-idea-shocking-and-dangerous-doctors-say-idUKKCN2261O5,https://uk.mobile.reuters.com/article/amp/idUKKCN2261O5,2020-04-24,"Trump disinfectant idea shocking and dangerous , doctors say",2020-04-24T12:45:00Z,2020-04-20,uk.reuters.com
https://www.reuters.com/article/us-health-coronavirus-trump-disinfectant/trumps-disinfectant-idea-shocking-and-dangerous-doctors-say-idUSKCN2261N7,https://mobile.reuters.com/article/amp/idUSKCN2261N7,2020-04-24,"Trump disinfectant idea shocking and dangerous , doctors say",2020-04-24T12:45:00Z,2020-04-20,www.reuters.com
https://www.chron.com/neighborhood/news/nation-world/nation/article/Trump-suggests-injecting-disinfectant-to-kill-15223367.php,https://www.chron.com/news/nation-world/nation/amp/Trump-suggests-injecting-disinfectant-to-kill-15223367.php,2020-04-24,Trump suggests injecting disinfectant to kill coronavirus . Here why he wrong,2020-04-24T13:15:00Z,2020-04-20,www.chron.com
http://www.swissinfo.ch/eng/trump-s-disinfectant-idea-shocking-and-dangerous--doctors-say/45714270,NA,2020-04-24,"Trump disinfectant idea shocking and dangerous , doctors say",2020-04-24T13:15:00Z,2020-04-20,www.swissinfo.ch
https://edmontonsun.com/news/world/trumps-coronavirus-disinfectant-comments-crazy-dangerous-doctors/wcm/f0523615-53db-49de-9ea0-29f78546a108,https://edmontonsun.com/news/world/trumps-coronavirus-disinfectant-comments-crazy-dangerous-doctors/wcm/f0523615-53db-49de-9ea0-29f78546a108/amp,2020-04-24,Trump coronavirus disinfectant comments  crazy dangerou : Doctors,2020-04-24T13:15:00Z,2020-04-20,edmontonsun.com
https://ottawasun.com/news/world/trumps-coronavirus-disinfectant-comments-crazy-dangerous-doctors/wcm/1285e7b4-52e9-46d5-b587-c56cba5b6377,https://ottawasun.com/news/world/trumps-coronavirus-disinfectant-comments-crazy-dangerous-doctors/wcm/1285e7b4-52e9-46d5-b587-c56cba5b6377/amp,2020-04-24,Trump coronavirus disinfectant comments  crazy dangerou : Doctors,2020-04-24T13:30:00Z,2020-04-20,ottawasun.com
https://www.mysanantonio.com/news/nation-world/nation/article/Trump-suggests-injecting-disinfectant-to-kill-15223367.php,https://m.mysanantonio.com/news/nation-world/nation/article/Trump-suggests-injecting-disinfectant-to-kill-15223367.php,2020-04-24,Trump suggests injecting disinfectant to kill coronavirus . Here why he wrong,2020-04-24T13:45:00Z,2020-04-20,www.mysanantonio.com
https://af.reuters.com/article/worldNews/idAFKCN2261O5,https://mobile.reuters.com/article/amp/af/idAFKCN2261O5,2020-04-24,"Trump disinfectant idea shocking and dangerous , doctors say",2020-04-24T14:00:00Z,2020-04-20,af.reuters.com
https://www.usatoday.com/story/entertainment/celebrities/2020/04/24/coronavirus-experts-warn-against-cristina-cuomos-bleach-baths-methods/3017294001/,https://amp.usatoday.com/amp/3017294001,2020-04-24,"Coronavirus : Experts warn against Cristina Cuomo bleach baths , methods",2020-04-24T14:00:00Z,2020-04-20,www.usatoday.com
https://www.news4jax.com/health/2020/04/23/how-to-clean-your-childs-car-seat-safely/,https://www.news4jax.com/health/2020/04/23/how-to-clean-your-childs-car-seat-safely/?outputType=amp,2020-04-24,How to clean your child car seat safely,2020-04-24T14:00:00Z,2020-04-20,www.news4jax.com
https://www.foxcarolina.com/general/president-trump-asks-if-heat-light-or-disinfectant-injections-can-treat-covid-19/article_d160f169-2ab4-5a48-8102-165c9b94b0c8.html,https://www.foxcarolina.com/general/president-trump-asks-if-heat-light-or-disinfectant-injections-can-treat-covid-19/article_d160f169-2ab4-5a48-8102-165c9b94b0c8.amp.html,2020-04-24,"President Trump asks if heat , light or disinfectant  injection can treat COVID - 19",2020-04-24T14:15:00Z,2020-04-20,www.foxcarolina.com
http://www.businessghana.com/site/news/politics/211452/Coronavirus:-Outcry-after-Trump-suggests-injecting-disinfectant-as-treatment,NA,2020-04-24,Coronavirus : Outcry after Trump suggests injecting disinfectant as treatment,2020-04-24T14:15:00Z,2020-04-20,www.businessghana.com
https://www.democracynow.org/2020/4/24/headlines/mexican_medical_workers_face_harassment_attacks_over_covid_19_fears,NA,2020-04-24,"Mexican Medical Workers Face Harassment , Attacks over COVID - 19 Fears",2020-04-24T14:30:00Z,2020-04-20,www.democracynow.org
https://www.channelnewsasia.com/news/world/doctors-say-trump-disinfectant-comments-dangerous-12674630,NA,2020-04-24,"Trump comments on injecting disinfectant to treat COVID - 19  dangerou , doctors say",2020-04-24T14:30:00Z,2020-04-20,www.channelnewsasia.com
https://www.voici.fr/news-people/actu-people/donald-trump-ses-propos-surrealistes-pour-combattre-le-covid-19-scandalisent-les-scientifiques-679146,https://www.voici.fr/news-people/actu-people/donald-trump-ses-propos-surrealistes-pour-combattre-le-covid-19-scandalisent-les-scientifiques-679146?amp,2020-04-24,Donald Trump  : ses propos surréalistes pour combattre le Covid - 19 scandalisent les scientifiques,2020-04-24T14:30:00Z,2020-04-20,www.voici.fr
https://www.lmtonline.com/news/nation-world/nation/article/Trump-suggests-injecting-disinfectant-to-kill-15223367.php,NA,2020-04-24,Trump suggests injecting disinfectant to kill coronavirus . Here why he wrong,2020-04-24T14:45:00Z,2020-04-20,www.lmtonline.com
https://www.nytimes.com/article/disinfectant-coronavirus.html,https://www.nytimes.com/article/disinfectant-coronavirus.amp.html,2020-04-24,Disinfectant Against Coronavirus : How to Make and Use,2020-04-24T15:00:00Z,2020-04-20,www.nytimes.com
https://www.businessinsider.com.au/mms-fans-celebrate-trump-claim-disinfectant-might-cure-coronavirus-2020-4,https://www.businessinsider.com.au/mms-fans-celebrate-trump-claim-disinfectant-might-cure-coronavirus-2020-4/amp,2020-04-24,A fringe movement that claims bleach is a miracle cure is jubilant after Trump floated injecting disinfectant as a treatment for COVID - 19,2020-04-24T15:00:00Z,2020-04-20,www.businessinsider.com.au
https://www.cosmopolitan.com/uk/body/health/a32262861/doctors-hilarious-replies-trump-injecting-bleach-cure-coronavirus/,https://www.cosmopolitan.com/uk/body/health/amp32262861/doctors-hilarious-replies-trump-injecting-bleach-cure-coronavirus/,2020-04-24,Doctors respond to Trump idea of bleach curing coronavirus ...,2020-04-24T15:00:00Z,2020-04-20,www.cosmopolitan.com
https://www.bizpacreview.com/2020/04/24/and-they-call-trump-dangerous-turns-out-chris-cuomos-wife-was-bathing-with-bleach-to-fight-coronavirus-912614,NA,2020-04-24,"And they call Trump  dangerou ? Turns out , Chris Cuomo wife was bathing with bleach to fight coronavirus",2020-04-24T15:00:00Z,2020-04-20,www.bizpacreview.com
https://www.telegraph.co.uk/news/2020/04/24/coronavirus-donald-trumps-scientific-illiteracy-rapidly-moving/,https://www.telegraph.co.uk/news/2020/04/24/coronavirus-donald-trumps-scientific-illiteracy-rapidly-moving/amp/,2020-04-24,Donald Trump scientific illiteracy rapidly moving from risible to lethal,2020-04-24T15:00:00Z,2020-04-20,www.telegraph.co.uk
https://www.bangkokpost.com/world/1906910/doctor-trump-strikes-again,NA,2020-04-24,Doctor Trump  strikes again,2020-04-24T15:15:00Z,2020-04-20,www.bangkokpost.com
https://nationalpost.com/news/world/trumps-idea-to-inject-disinfectant-as-covid-19-cure-alarms-doctors-companies-issue-warnings,https://nationalpost.com/news/world/trumps-idea-to-inject-disinfectant-as-covid-19-cure-alarms-doctors-companies-issue-warnings/amp,2020-04-24,"Trump idea to  inject  disinfectant as COVID - 19 cure alarms doctors , companies issue warnings",2020-04-24T15:15:00Z,2020-04-20,nationalpost.com
https://noticias.uol.com.br/ultimas-noticias/agencia-brasil/2020/04/24/anvisa-publica-lista-com-produtos-que-podem-substituir-o-alcool-70.htm,https://noticias.uol.com.br/ultimas-noticias/agencia-brasil/2020/04/24/anvisa-publica-lista-com-produtos-que-podem-substituir-o-alcool-70.amp.htm,2020-04-24,Coronavírus : Anvisa publica lista com produtos que podem substituir o álcool 70 %,2020-04-24T15:30:00Z,2020-04-20,noticias.uol.com.br
https://www.acritica.com/channels/cotidiano/news/anvisa-publica-lista-com-produtos-que-podem-substituir-o-alcool-70,NA,2020-04-24,Anvisa publica lista com produtos que podem substituir o álcool 70 % | Cotidiano,2020-04-24T15:30:00Z,2020-04-20,www.acritica.com
https://www.dailytrust.com.ng/trump-under-fire-for-suggesting-injecting-disinfectant-to-treat-covid-19.html,https://www.dailytrust.com.ng/trump-under-fire-for-suggesting-injecting-disinfectant-to-treat-covid-19.html/amp,2020-04-24,Trump under fire for suggesting injecting disinfectant to treat Covid - 19 – Daily Trust,2020-04-24T15:30:00Z,2020-04-20,www.dailytrust.com.ng
https://www.kitco.com/news/2020-04-24/Trump-s-disinfectant-idea-shocking-and-dangerous-doctors-say.html,NA,2020-04-24,"Trump disinfectant idea shocking and dangerous , doctors say",2020-04-24T15:30:00Z,2020-04-20,www.kitco.com
